vertex,r2
3.339200000000000000e+04,5.439873933792114258e-01
3.347100000000000000e+04,7.055045366287231445e-01
3.347300000000000000e+04,5.361688137054443359e-01
3.374800000000000000e+04,6.238764524459838867e-01
3.396000000000000000e+04,3.818624615669250488e-01
3.402900000000000000e+04,4.211478829383850098e-01
3.429500000000000000e+04,5.968626737594604492e-01
3.439600000000000000e+04,5.093512535095214844e-01
3.450800000000000000e+04,5.490528941154479980e-01
3.458500000000000000e+04,7.431366443634033203e-01
3.460800000000000000e+04,5.183545351028442383e-01
3.462000000000000000e+04,5.296199321746826172e-01
3.462700000000000000e+04,6.036550998687744141e-01
3.468700000000000000e+04,6.613826155662536621e-01
3.472600000000000000e+04,6.963490843772888184e-01
3.478700000000000000e+04,4.977940320968627930e-01
3.483600000000000000e+04,4.899629354476928711e-01
3.488500000000000000e+04,5.356761813163757324e-01
3.504100000000000000e+04,5.239681005477905273e-01
3.506000000000000000e+04,5.820457935333251953e-01
3.514500000000000000e+04,5.173487663269042969e-01
3.516000000000000000e+04,5.632106065750122070e-01
3.521900000000000000e+04,5.483071804046630859e-01
3.544600000000000000e+04,5.560138225555419922e-01
3.544900000000000000e+04,5.419007539749145508e-01
3.561000000000000000e+04,5.824843645095825195e-01
3.590700000000000000e+04,7.149453163146972656e-01
3.594900000000000000e+04,6.258617639541625977e-01
3.595400000000000000e+04,7.787133455276489258e-01
3.595800000000000000e+04,6.991326808929443359e-01
3.605700000000000000e+04,7.558381557464599609e-01
3.606600000000000000e+04,6.844108104705810547e-01
3.609000000000000000e+04,6.152381300926208496e-01
3.617300000000000000e+04,7.515150308609008789e-01
3.625700000000000000e+04,7.162541151046752930e-01
3.626100000000000000e+04,6.972244977951049805e-01
3.628900000000000000e+04,6.511109471321105957e-01
3.633300000000000000e+04,4.710975289344787598e-01
3.646400000000000000e+04,6.038239002227783203e-01
3.653200000000000000e+04,4.588105678558349609e-01
3.660200000000000000e+04,7.625437378883361816e-01
3.661400000000000000e+04,5.174334049224853516e-01
3.662700000000000000e+04,6.491729617118835449e-01
3.664400000000000000e+04,8.118776082992553711e-01
3.667700000000000000e+04,7.416638731956481934e-01
3.680400000000000000e+04,5.800731182098388672e-01
3.695600000000000000e+04,4.696794152259826660e-01
3.702500000000000000e+04,5.815820693969726562e-01
3.711900000000000000e+04,4.646075963973999023e-01
3.725300000000000000e+04,6.589478254318237305e-01
3.729200000000000000e+04,7.056991457939147949e-01
3.729700000000000000e+04,7.395137548446655273e-01
3.730300000000000000e+04,8.171532750129699707e-01
3.733700000000000000e+04,7.453773021697998047e-01
3.733900000000000000e+04,7.092230319976806641e-01
3.738200000000000000e+04,7.723858356475830078e-01
3.743000000000000000e+04,5.637700557708740234e-01
3.745000000000000000e+04,7.204906940460205078e-01
3.747600000000000000e+04,7.299836874008178711e-01
3.748900000000000000e+04,6.153972148895263672e-01
3.755600000000000000e+04,6.876046657562255859e-01
3.756300000000000000e+04,8.289447426795959473e-01
3.761300000000000000e+04,8.512843251228332520e-01
3.762800000000000000e+04,6.750600337982177734e-01
3.779000000000000000e+04,7.750942111015319824e-01
3.785900000000000000e+04,6.253964900970458984e-01
3.788500000000000000e+04,5.402923226356506348e-01
3.793200000000000000e+04,6.414558291435241699e-01
3.804700000000000000e+04,7.452129125595092773e-01
3.807600000000000000e+04,7.845024466514587402e-01
3.812300000000000000e+04,7.021411657333374023e-01
3.816400000000000000e+04,7.757818102836608887e-01
3.819900000000000000e+04,5.880213975906372070e-01
3.821000000000000000e+04,7.546281814575195312e-01
3.842000000000000000e+04,6.890488862991333008e-01
3.853700000000000000e+04,7.610428929328918457e-01
3.874600000000000000e+04,7.682996392250061035e-01
3.875400000000000000e+04,6.388140916824340820e-01
3.882900000000000000e+04,6.107032299041748047e-01
3.884800000000000000e+04,7.979598045349121094e-01
3.901900000000000000e+04,5.867087841033935547e-01
3.909000000000000000e+04,8.129158020019531250e-01
3.921500000000000000e+04,7.360394001007080078e-01
3.929300000000000000e+04,5.427398681640625000e-01
3.930000000000000000e+04,8.701234459877014160e-01
3.932900000000000000e+04,7.910603880882263184e-01
3.934500000000000000e+04,5.566967725753784180e-01
3.935600000000000000e+04,7.871447205543518066e-01
3.943300000000000000e+04,7.347368001937866211e-01
3.946300000000000000e+04,5.439426898956298828e-01
3.978000000000000000e+04,7.168259620666503906e-01
3.978200000000000000e+04,7.422429323196411133e-01
3.982000000000000000e+04,5.859783887863159180e-01
3.986400000000000000e+04,6.271004676818847656e-01
3.992700000000000000e+04,4.898962378501892090e-01
3.998800000000000000e+04,5.708253383636474609e-01
4.006700000000000000e+04,5.643739700317382812e-01
4.009200000000000000e+04,7.939376831054687500e-01
4.010400000000000000e+04,6.326615810394287109e-01
4.018000000000000000e+04,7.389934062957763672e-01
4.019900000000000000e+04,8.901417255401611328e-01
4.026800000000000000e+04,7.930197715759277344e-01
4.035300000000000000e+04,7.151538729667663574e-01
4.047000000000000000e+04,5.521082878112792969e-01
4.053700000000000000e+04,7.350609302520751953e-01
4.057700000000000000e+04,5.275499224662780762e-01
4.062900000000000000e+04,7.152699232101440430e-01
4.074300000000000000e+04,6.724420785903930664e-01
4.075400000000000000e+04,7.227790355682373047e-01
4.075500000000000000e+04,6.859029531478881836e-01
4.084100000000000000e+04,6.480990648269653320e-01
4.088200000000000000e+04,6.553990840911865234e-01
4.113800000000000000e+04,7.547627687454223633e-01
4.118600000000000000e+04,5.783818960189819336e-01
4.120100000000000000e+04,8.509622812271118164e-01
4.123900000000000000e+04,5.823139548301696777e-01
4.124800000000000000e+04,6.476416587829589844e-01
4.125400000000000000e+04,7.396937608718872070e-01
4.125800000000000000e+04,6.065931320190429688e-01
4.126500000000000000e+04,6.915856599807739258e-01
4.129600000000000000e+04,6.559993028640747070e-01
4.134600000000000000e+04,6.457510590553283691e-01
4.136100000000000000e+04,6.180585622787475586e-01
4.150000000000000000e+04,7.286667227745056152e-01
4.159800000000000000e+04,8.140015602111816406e-01
4.161100000000000000e+04,5.644592046737670898e-01
4.171900000000000000e+04,7.562182545661926270e-01
4.174900000000000000e+04,6.504405140876770020e-01
4.177100000000000000e+04,5.357197523117065430e-01
4.179900000000000000e+04,6.756856441497802734e-01
4.201000000000000000e+04,6.287707090377807617e-01
4.202500000000000000e+04,5.844457149505615234e-01
4.209700000000000000e+04,6.811237931251525879e-01
4.213500000000000000e+04,5.977127552032470703e-01
4.218300000000000000e+04,5.109199285507202148e-01
4.221600000000000000e+04,7.689880132675170898e-01
4.238400000000000000e+04,3.209056258201599121e-01
4.255100000000000000e+04,4.400378465652465820e-01
4.255600000000000000e+04,7.720746397972106934e-01
4.263600000000000000e+04,5.901293754577636719e-01
4.265500000000000000e+04,8.071480393409729004e-01
4.267800000000000000e+04,6.124030947685241699e-01
4.271100000000000000e+04,3.994173407554626465e-01
4.287100000000000000e+04,4.148771166801452637e-01
4.301200000000000000e+04,4.779520630836486816e-01
4.306900000000000000e+04,5.110968351364135742e-01
4.312700000000000000e+04,5.952225923538208008e-01
4.312800000000000000e+04,6.283044219017028809e-01
4.332800000000000000e+04,4.812933802604675293e-01
4.336400000000000000e+04,6.465989947319030762e-01
4.340100000000000000e+04,5.283704996109008789e-01
4.344900000000000000e+04,5.872631072998046875e-01
4.355600000000000000e+04,6.798280477523803711e-01
4.361300000000000000e+04,5.553866028785705566e-01
4.365700000000000000e+04,7.309763431549072266e-01
4.380100000000000000e+04,7.029451131820678711e-01
4.385100000000000000e+04,6.060565114021301270e-01
4.388600000000000000e+04,7.999248504638671875e-01
4.390200000000000000e+04,5.952091217041015625e-01
4.391800000000000000e+04,6.654114723205566406e-01
4.392200000000000000e+04,6.368827223777770996e-01
4.392900000000000000e+04,6.178551912307739258e-01
4.397400000000000000e+04,5.348465442657470703e-01
4.398600000000000000e+04,5.746898651123046875e-01
4.400400000000000000e+04,6.174601912498474121e-01
4.427700000000000000e+04,7.272610664367675781e-01
4.430700000000000000e+04,7.157367467880249023e-01
4.444000000000000000e+04,8.276866674423217773e-01
4.465300000000000000e+04,5.760209560394287109e-01
4.471200000000000000e+04,7.791835665702819824e-01
4.492700000000000000e+04,7.467092275619506836e-01
4.497800000000000000e+04,7.744060158729553223e-01
4.500800000000000000e+04,8.156230449676513672e-01
4.505800000000000000e+04,7.808504700660705566e-01
4.508300000000000000e+04,9.028913378715515137e-01
4.522600000000000000e+04,7.596569061279296875e-01
4.528500000000000000e+04,6.646246910095214844e-01
4.530500000000000000e+04,7.770707011222839355e-01
4.535400000000000000e+04,6.434195041656494141e-01
4.538200000000000000e+04,7.516064047813415527e-01
4.547100000000000000e+04,6.661164760589599609e-01
4.552700000000000000e+04,6.971427202224731445e-01
4.562500000000000000e+04,6.486951112747192383e-01
4.569800000000000000e+04,6.924852728843688965e-01
4.572700000000000000e+04,7.782729864120483398e-01
4.573200000000000000e+04,5.597478747367858887e-01
4.581900000000000000e+04,5.163557529449462891e-01
4.586900000000000000e+04,6.130771636962890625e-01
4.591600000000000000e+04,8.203940987586975098e-01
4.597700000000000000e+04,8.095030784606933594e-01
4.604900000000000000e+04,3.119797110557556152e-01
4.610500000000000000e+04,5.632913112640380859e-01
4.623400000000000000e+04,8.072815537452697754e-01
4.639900000000000000e+04,6.124422550201416016e-01
4.640100000000000000e+04,6.134278774261474609e-01
4.644600000000000000e+04,5.972428321838378906e-01
4.648100000000000000e+04,6.669380068778991699e-01
4.650500000000000000e+04,6.496258974075317383e-01
4.656400000000000000e+04,6.587988138198852539e-01
4.657600000000000000e+04,4.376221299171447754e-01
4.658000000000000000e+04,5.619732141494750977e-01
4.672300000000000000e+04,6.313683390617370605e-01
4.675500000000000000e+04,4.819054007530212402e-01
4.676400000000000000e+04,5.199896693229675293e-01
4.687400000000000000e+04,6.864671707153320312e-01
4.691300000000000000e+04,7.288968563079833984e-01
4.698000000000000000e+04,8.392217159271240234e-01
4.706700000000000000e+04,7.881674766540527344e-01
4.711900000000000000e+04,8.986066579818725586e-01
4.726500000000000000e+04,7.900729775428771973e-01
4.727600000000000000e+04,7.642828822135925293e-01
4.731200000000000000e+04,8.159983158111572266e-01
4.731800000000000000e+04,7.079475522041320801e-01
4.739400000000000000e+04,7.146519422531127930e-01
4.742600000000000000e+04,8.089094758033752441e-01
4.747600000000000000e+04,8.480620384216308594e-01
4.751800000000000000e+04,5.886226892471313477e-01
4.770400000000000000e+04,7.419937849044799805e-01
4.772500000000000000e+04,6.979589462280273438e-01
4.794300000000000000e+04,7.861745357513427734e-01
4.802600000000000000e+04,5.478087663650512695e-01
4.805200000000000000e+04,7.513785958290100098e-01
4.823500000000000000e+04,7.562797069549560547e-01
4.828100000000000000e+04,5.162504315376281738e-01
4.830200000000000000e+04,7.829228639602661133e-01
4.830900000000000000e+04,8.008844256401062012e-01
4.840300000000000000e+04,6.438922882080078125e-01
4.842000000000000000e+04,8.462086319923400879e-01
4.843900000000000000e+04,7.743343114852905273e-01
4.852100000000000000e+04,8.127583861351013184e-01
4.852900000000000000e+04,4.144058823585510254e-01
4.859200000000000000e+04,6.233659982681274414e-01
4.860700000000000000e+04,5.892398357391357422e-01
4.874800000000000000e+04,7.248408198356628418e-01
4.882300000000000000e+04,6.556063890457153320e-01
4.889400000000000000e+04,6.643600463867187500e-01
4.893600000000000000e+04,7.930831313133239746e-01
4.899700000000000000e+04,5.849233269691467285e-01
4.902200000000000000e+04,7.670534253120422363e-01
4.905800000000000000e+04,6.584585309028625488e-01
4.906100000000000000e+04,7.047964334487915039e-01
4.911700000000000000e+04,6.569347977638244629e-01
4.915600000000000000e+04,6.499864459037780762e-01
4.920200000000000000e+04,6.530673503875732422e-01
4.940300000000000000e+04,7.334873676300048828e-01
4.941500000000000000e+04,7.289931774139404297e-01
4.948600000000000000e+04,5.598154067993164062e-01
4.952100000000000000e+04,8.120907545089721680e-01
4.953000000000000000e+04,6.419564485549926758e-01
4.982500000000000000e+04,6.654992103576660156e-01
4.987100000000000000e+04,6.211633682250976562e-01
4.995800000000000000e+04,5.725265741348266602e-01
5.035500000000000000e+04,5.744727253913879395e-01
5.039300000000000000e+04,6.711589097976684570e-01
5.046600000000000000e+04,6.904547214508056641e-01
5.046800000000000000e+04,7.793682813644409180e-01
5.049700000000000000e+04,6.014748811721801758e-01
5.053800000000000000e+04,6.720367670059204102e-01
5.057800000000000000e+04,4.813411831855773926e-01
5.059100000000000000e+04,5.561022758483886719e-01
5.062400000000000000e+04,7.287869453430175781e-01
5.067400000000000000e+04,7.335677146911621094e-01
5.074900000000000000e+04,6.238952875137329102e-01
5.078600000000000000e+04,7.339689135551452637e-01
5.082600000000000000e+04,6.848516464233398438e-01
5.100000000000000000e+04,5.535569190979003906e-01
5.101700000000000000e+04,6.180891394615173340e-01
5.104400000000000000e+04,4.887633323669433594e-01
5.104500000000000000e+04,6.955726146697998047e-01
5.105000000000000000e+04,6.426377296447753906e-01
5.111500000000000000e+04,5.069183111190795898e-01
5.131000000000000000e+04,8.728609681129455566e-01
5.133100000000000000e+04,5.976592302322387695e-01
5.133500000000000000e+04,5.054659843444824219e-01
5.135000000000000000e+04,7.883210778236389160e-01
5.141500000000000000e+04,6.810817122459411621e-01
5.142500000000000000e+04,6.667340993881225586e-01
5.153400000000000000e+04,6.258804202079772949e-01
5.153600000000000000e+04,5.027028322219848633e-01
5.158800000000000000e+04,4.169862270355224609e-01
5.160400000000000000e+04,8.059850931167602539e-01
5.165300000000000000e+04,5.752631425857543945e-01
5.165500000000000000e+04,6.039579510688781738e-01
5.165700000000000000e+04,3.791707754135131836e-01
5.166300000000000000e+04,6.817623376846313477e-01
5.170600000000000000e+04,6.640014648437500000e-01
5.173500000000000000e+04,5.872003436088562012e-01
5.179300000000000000e+04,7.031545639038085938e-01
5.184500000000000000e+04,5.784280896186828613e-01
5.186500000000000000e+04,6.442208290100097656e-01
5.188700000000000000e+04,5.769687294960021973e-01
5.191600000000000000e+04,6.467076539993286133e-01
5.201500000000000000e+04,6.256731748580932617e-01
5.211000000000000000e+04,6.921995878219604492e-01
5.216000000000000000e+04,6.736096739768981934e-01
5.241700000000000000e+04,7.047507762908935547e-01
5.252100000000000000e+04,7.328710556030273438e-01
5.257600000000000000e+04,8.417063951492309570e-01
5.261100000000000000e+04,9.195424318313598633e-01
5.263900000000000000e+04,0.000000000000000000e+00
5.273800000000000000e+04,4.694131016731262207e-01
5.273900000000000000e+04,0.000000000000000000e+00
5.281100000000000000e+04,6.723079681396484375e-01
5.283000000000000000e+04,4.508091807365417480e-01
5.287200000000000000e+04,6.392735242843627930e-01
5.305800000000000000e+04,0.000000000000000000e+00
5.310000000000000000e+04,0.000000000000000000e+00
5.317000000000000000e+04,5.548561811447143555e-01
5.320200000000000000e+04,8.083120584487915039e-01
5.320500000000000000e+04,6.795855760574340820e-01
5.323700000000000000e+04,7.638509869575500488e-01
5.328200000000000000e+04,5.909440517425537109e-01
5.329400000000000000e+04,8.667615652084350586e-01
5.330100000000000000e+04,8.982462286949157715e-01
5.331900000000000000e+04,5.056226253509521484e-01
5.340300000000000000e+04,6.822224855422973633e-01
5.340400000000000000e+04,7.261741757392883301e-01
5.340500000000000000e+04,6.528704762458801270e-01
5.342400000000000000e+04,4.896892905235290527e-01
5.348000000000000000e+04,4.705090522766113281e-01
5.352000000000000000e+04,7.334406375885009766e-01
5.356000000000000000e+04,5.657899379730224609e-01
5.367000000000000000e+04,5.318362712860107422e-01
5.368600000000000000e+04,4.515180587768554688e-01
5.370300000000000000e+04,5.511354207992553711e-01
5.373100000000000000e+04,4.250594377517700195e-01
5.380800000000000000e+04,6.472999453544616699e-01
5.384000000000000000e+04,5.195789337158203125e-01
5.415700000000000000e+04,0.000000000000000000e+00
5.416600000000000000e+04,4.928737282752990723e-01
5.424000000000000000e+04,7.078976631164550781e-01
5.431000000000000000e+04,0.000000000000000000e+00
5.431500000000000000e+04,0.000000000000000000e+00
5.434600000000000000e+04,6.944485902786254883e-01
5.435300000000000000e+04,7.893097400665283203e-01
5.439800000000000000e+04,9.227139353752136230e-01
5.444500000000000000e+04,6.339361667633056641e-01
5.451000000000000000e+04,0.000000000000000000e+00
5.462500000000000000e+04,7.759748697280883789e-01
5.481000000000000000e+04,6.903699040412902832e-01
5.490100000000000000e+04,0.000000000000000000e+00
5.502200000000000000e+04,7.129915356636047363e-01
5.502700000000000000e+04,5.005961060523986816e-01
5.506300000000000000e+04,6.742408275604248047e-01
5.510600000000000000e+04,5.258631706237792969e-01
5.513900000000000000e+04,5.269346237182617188e-01
5.520800000000000000e+04,7.407542467117309570e-01
5.527100000000000000e+04,8.621524572372436523e-01
5.530800000000000000e+04,5.432513952255249023e-01
5.539800000000000000e+04,5.955464243888854980e-01
5.550300000000000000e+04,5.025558471679687500e-01
5.551000000000000000e+04,5.150154829025268555e-01
5.554100000000000000e+04,6.610927581787109375e-01
5.557200000000000000e+04,5.773376226425170898e-01
5.559300000000000000e+04,7.156347632408142090e-01
5.563700000000000000e+04,8.977808356285095215e-01
5.565300000000000000e+04,6.781935691833496094e-01
5.585400000000000000e+04,7.067294120788574219e-01
5.588100000000000000e+04,8.340373039245605469e-01
5.590100000000000000e+04,8.256742358207702637e-01
5.598700000000000000e+04,7.208040356636047363e-01
5.634100000000000000e+04,6.856822967529296875e-01
5.635800000000000000e+04,8.559492826461791992e-01
5.636700000000000000e+04,5.132660865783691406e-01
5.645600000000000000e+04,8.458731174468994141e-01
5.652700000000000000e+04,5.815658569335937500e-01
5.659700000000000000e+04,8.278366923332214355e-01
5.660100000000000000e+04,5.128403306007385254e-01
5.662700000000000000e+04,8.108880519866943359e-01
5.663500000000000000e+04,4.763671159744262695e-01
5.665800000000000000e+04,8.022175431251525879e-01
5.665900000000000000e+04,7.542915940284729004e-01
5.672800000000000000e+04,7.237798571586608887e-01
5.676800000000000000e+04,6.763660907745361328e-01
5.694600000000000000e+04,8.240572810173034668e-01
5.694900000000000000e+04,6.848600506782531738e-01
5.703400000000000000e+04,6.948518753051757812e-01
5.704500000000000000e+04,5.924420356750488281e-01
5.712500000000000000e+04,6.619663834571838379e-01
5.714400000000000000e+04,7.396789789199829102e-01
5.735300000000000000e+04,6.877218484878540039e-01
5.742100000000000000e+04,5.465007424354553223e-01
5.756700000000000000e+04,5.472002029418945312e-01
5.759300000000000000e+04,5.322050452232360840e-01
5.761200000000000000e+04,7.214577198028564453e-01
5.767000000000000000e+04,7.824496030807495117e-01
5.767200000000000000e+04,7.188676595687866211e-01
5.769300000000000000e+04,4.773952364921569824e-01
5.769900000000000000e+04,6.911078691482543945e-01
5.772900000000000000e+04,6.689351797103881836e-01
5.775800000000000000e+04,5.909722447395324707e-01
5.777400000000000000e+04,6.485822200775146484e-01
5.783700000000000000e+04,7.786514759063720703e-01
5.786700000000000000e+04,5.007801055908203125e-01
5.788400000000000000e+04,6.960061788558959961e-01
5.794300000000000000e+04,7.367208600044250488e-01
5.796700000000000000e+04,6.338202953338623047e-01
5.803100000000000000e+04,6.713591814041137695e-01
5.812200000000000000e+04,5.450690388679504395e-01
5.829100000000000000e+04,5.761008262634277344e-01
5.830000000000000000e+04,7.059319019317626953e-01
5.830800000000000000e+04,4.887921810150146484e-01
5.837200000000000000e+04,4.030233621597290039e-01
5.843100000000000000e+04,6.307874321937561035e-01
5.845900000000000000e+04,4.188539981842041016e-01
5.847000000000000000e+04,5.302569866180419922e-01
5.862100000000000000e+04,5.354394912719726562e-01
5.866200000000000000e+04,6.436825394630432129e-01
5.876500000000000000e+04,6.603875160217285156e-01
5.882400000000000000e+04,6.036686897277832031e-01
5.885800000000000000e+04,5.512386560440063477e-01
5.893800000000000000e+04,6.342937350273132324e-01
5.900100000000000000e+04,6.658919453620910645e-01
5.906700000000000000e+04,3.949760198593139648e-01
5.934100000000000000e+04,0.000000000000000000e+00
5.936100000000000000e+04,5.737032890319824219e-01
5.943700000000000000e+04,0.000000000000000000e+00
5.944300000000000000e+04,0.000000000000000000e+00
5.948500000000000000e+04,0.000000000000000000e+00
6.003200000000000000e+04,0.000000000000000000e+00
6.036000000000000000e+04,6.625633239746093750e-01
6.045700000000000000e+04,6.572158336639404297e-01
6.048800000000000000e+04,6.534333825111389160e-01
6.049000000000000000e+04,7.825821042060852051e-01
6.055200000000000000e+04,9.513875246047973633e-01
6.087800000000000000e+04,7.970793247222900391e-01
6.092300000000000000e+04,8.182676434516906738e-01
6.104300000000000000e+04,6.589138507843017578e-01
6.118800000000000000e+04,6.588546037673950195e-01
6.124400000000000000e+04,8.962354063987731934e-01
6.124500000000000000e+04,8.565759062767028809e-01
6.128000000000000000e+04,8.996433019638061523e-01
6.132800000000000000e+04,5.675415992736816406e-01
6.136200000000000000e+04,8.265636563301086426e-01
6.139500000000000000e+04,6.183823347091674805e-01
6.150600000000000000e+04,7.057585120201110840e-01
6.152500000000000000e+04,5.567729473114013672e-01
6.154300000000000000e+04,7.601285576820373535e-01
6.165200000000000000e+04,8.877645730972290039e-01
6.170300000000000000e+04,7.430019378662109375e-01
6.200200000000000000e+04,7.933908700942993164e-01
6.201600000000000000e+04,6.514562964439392090e-01
6.204300000000000000e+04,9.007033109664916992e-01
6.204900000000000000e+04,7.176110744476318359e-01
6.205700000000000000e+04,6.791874170303344727e-01
6.210200000000000000e+04,7.650960683822631836e-01
6.212500000000000000e+04,8.408581614494323730e-01
6.217200000000000000e+04,6.556328535079956055e-01
6.220600000000000000e+04,8.355676531791687012e-01
6.221100000000000000e+04,6.328455209732055664e-01
6.228900000000000000e+04,6.798495054244995117e-01
6.230600000000000000e+04,8.490236997604370117e-01
6.233200000000000000e+04,4.867034554481506348e-01
6.240700000000000000e+04,8.328144550323486328e-01
6.241400000000000000e+04,6.408141255378723145e-01
6.254900000000000000e+04,7.631270885467529297e-01
6.257600000000000000e+04,6.990544795989990234e-01
6.258500000000000000e+04,6.831206083297729492e-01
6.261100000000000000e+04,7.934142351150512695e-01
6.261200000000000000e+04,8.102231621742248535e-01
6.264200000000000000e+04,6.288789510726928711e-01
6.274600000000000000e+04,9.032993316650390625e-01
6.275300000000000000e+04,7.679313421249389648e-01
6.279600000000000000e+04,7.204486131668090820e-01
6.282500000000000000e+04,7.124227285385131836e-01
6.299000000000000000e+04,8.707088232040405273e-01
6.301300000000000000e+04,6.775243282318115234e-01
6.305800000000000000e+04,6.388885378837585449e-01
6.305900000000000000e+04,7.412883639335632324e-01
6.309500000000000000e+04,5.454739928245544434e-01
6.311900000000000000e+04,6.369161605834960938e-01
6.313900000000000000e+04,7.491201758384704590e-01
6.315000000000000000e+04,7.479081153869628906e-01
6.323600000000000000e+04,7.462396621704101562e-01
6.332900000000000000e+04,5.016797184944152832e-01
6.334800000000000000e+04,7.154664993286132812e-01
6.336400000000000000e+04,8.166682124137878418e-01
6.341100000000000000e+04,8.206201195716857910e-01
6.347400000000000000e+04,7.884719967842102051e-01
6.352900000000000000e+04,6.254913806915283203e-01
6.370700000000000000e+04,4.955264329910278320e-01
6.373300000000000000e+04,5.816674232482910156e-01
6.377400000000000000e+04,3.970929384231567383e-01
6.378300000000000000e+04,6.536085009574890137e-01
6.383300000000000000e+04,5.449600219726562500e-01
6.397800000000000000e+04,5.235097408294677734e-01
6.398300000000000000e+04,4.505152106285095215e-01
6.404500000000000000e+04,5.240761041641235352e-01
6.417800000000000000e+04,4.216790795326232910e-01
6.437900000000000000e+04,6.262727379798889160e-01
6.440700000000000000e+04,5.303034186363220215e-01
6.443500000000000000e+04,4.778487682342529297e-01
6.446800000000000000e+04,5.342648029327392578e-01
6.455100000000000000e+04,6.056710481643676758e-01
6.460000000000000000e+04,5.933201313018798828e-01
6.464500000000000000e+04,6.666399240493774414e-01
6.472000000000000000e+04,5.706375241279602051e-01
6.473600000000000000e+04,5.647445917129516602e-01
6.475700000000000000e+04,6.632496714591979980e-01
6.480200000000000000e+04,5.682013034820556641e-01
6.490500000000000000e+04,6.738146543502807617e-01
